Name,Team,IP,GB%,HR/FB,LD%,GB%,FB%,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,LD%,GB%,FB%,IFFB%,ERA-,FIP-,xFIP-,NameASCII,PlayerId,MLBAMID
"Zac Lowther","BAL",23.2,0.45333333,0.2,0.21333333,0.45333333,0.33333333,0.50460829,90.37899543,0.13133641,81.07017544,,,0.19354839,75.29761905,0.17050691,83.18918919,,,,,,0.21333333,0.45333333,0.33333333,0.08,163.74696557629107,125.08838771088877,112.4479417582165,"Zac Lowther",20243,675912
"Brian Tallet","TOR",167,0.35009311,0.09623431,0.20484171,0.35009311,0.44506518,0.53685369,88.70146138,0.07004034,79.95135135,0.14521452,86.11053985,,,0.24789146,82.66564417,,,,,0.01516793,0.20484171,0.35009311,0.44506518,0.07949791,123.02722930739503,110.39551812172014,112.45601206698953,"Brian Tallet",1646,425226
"Jake Faria","- - -",148,0.3676815,0.11363636,0.22014052,0.3676815,0.41217799,0.55718824,91.68045649,0.20492454,83.27626459,,,0.06036537,75.33774834,0.17752184,81.12556054,,,,,0.00277668,0.22014052,0.3676815,0.41217799,0.13636364,103.67920002271765,109.40980986292215,112.47196447886864,"Jake Faria",13699,607188
"Adrian Sampson","- - -",228.2,0.39917695,0.15646259,0.19753086,0.39917695,0.40329218,0.60982894,92.04674978,0.23486288,83.75491329,,,0.00135759,82,0.15395058,85.87301587,,,,,,0.19753086,0.39917695,0.40329218,0.08163265,98.20023932117246,119.82703629755204,112.50928864133496,"Adrian Sampson",13339,592716
"Luis Medina","OAK",76.1,0.45887446,0.13888889,0.22943723,0.45887446,0.31168831,0.55418182,96.08005249,0.24945455,85.45772595,,,0.11418182,79.68789809,0.08218182,87.17699115,,,,,0.00580131,0.22943723,0.45887446,0.31168831,0.06944444,140.89092683832655,119.1933425802723,112.57943974212911,"Luis Medina",21649,665622
"Chuck James","ATL",191,0.31028668,0.14237288,0.19224283,0.31028668,0.49747049,0.67414248,87.55039638,0.03529024,77.43434343,,,,,0.29056728,77.13375,,,,,0.05068836,0.19224283,0.31028668,0.49747049,0.10847458,114.91731241959968,134.586475440704,112.59673542644047,"Chuck James",4886,460580
"Todd Wellemeyer","- - -",410.2,0.37567777,0.11151737,0.20061967,0.37567777,0.42370256,0.64212709,91.70863836,0.21226485,83.96969697,0.00607317,88,0.02088579,77.65151515,0.11272404,83.84752747,0.00592505,78.39473684,,,0.00996921,0.20061967,0.37567777,0.42370256,0.11700183,113.59613863377147,120.85912393444706,112.61055082021096,"Todd Wellemeyer",1709,425487
"Matt Moore","- - -",897.2,0.38328962,0.10351035,0.20044961,0.38328962,0.41626077,0.59381159,92.77874931,,,0.05603731,89.42555686,0.19189331,81.02061147,0.15825778,84.05784436,,,,,0.00354098,0.20044961,0.38328962,0.41626077,0.11251125,112.52479909231053,107.92063896653731,112.72036272008341,"Matt Moore",1890,519043
"Ariel Peña","MIL",24.1,0.40909091,0.07692308,0.1969697,0.40909091,0.39393939,0.58314351,91.5625,0.35535308,82.90384615,,,,,0.06150342,86.03703704,,,,,0.00902935,0.1969697,0.40909091,0.39393939,0.19230769,101.94523879855151,97.04944208576798,112.77238485295472,"Ariel Pena",10240,516414
"Oliver Pérez","NYM",470.1,0.32426304,0.0989011,0.19425548,0.32426304,0.48148148,0.66893866,90.51648141,0.25559883,78.3578895,,,0.01570107,70.20512821,0.05976144,82.70212766,,,,,0.01604022,0.19425548,0.32426304,0.48148148,0.10989011,106.94146420894916,114.44170293635014,112.82443733456125,"Oliver Perez",1514,424144
"Kyle Davies","- - -",617,0.40050251,0.09506173,0.19246231,0.40050251,0.40703518,0.53679613,91.80525446,0.05435793,86.03047619,0.11252555,88.28403361,0.13194573,77.17337235,0.16437465,82.72813239,,,,,0.01401227,0.19246231,0.40050251,0.40703518,0.09135802,124.49486317339559,112.83973602735404,112.83504466213212,"Kyle Davies",3642,434678
"Vin Mazzaro","- - -",245,0.42592593,0.10204082,0.21111111,0.42592593,0.36296296,0.61887694,92.05526422,0.23823178,84.75026123,,,0.05495818,79.83333333,0.08793309,85.10914454,,,,,0.00805878,0.21111111,0.42592593,0.36296296,0.08843537,118.14385130333072,116.20859985981267,112.86316003696963,"Vin Mazzaro",5231,476570
"Mike Pelfrey","- - -",1424.1,0.48608496,0.09066306,0.20464532,0.48608496,0.30926972,0.71684202,92.44539158,0.11328805,84.27992424,0.00497059,87.82051282,0.05144561,73.87944984,0.01950957,83.3952381,0.09394416,83.0806955,,,0.00780961,0.20464532,0.48608496,0.30926972,0.09539919,115.23288148531394,108.46539143845986,112.88361266238401,"Mike Pelfrey",5203,460059
"Kyle Lobstein","DET",92.2,0.49358974,0.09183673,0.19230769,0.49358974,0.31410256,0.59155888,87.00460829,,,0.195371,82.26480836,0.06535058,75.45833333,0.14771954,79.61751152,,,,,0.0040678,0.19230769,0.49358974,0.31410256,0.1122449,135.4123912513978,106.35798655160637,112.8994864580265,"Kyle Lobstein",9178,543456
"Heath Fillmyer","KCR",83,0.44569288,0.15294118,0.23595506,0.44569288,0.31835206,0.52563177,92.38598901,0.20361011,83.92170819,,,0.11913357,79.18292683,0.15162455,85.36363636,,,,,0.0007215,0.23595506,0.44569288,0.31835206,0.14117647,121.64705004105578,120.92743198031289,112.90269946302833,"Heath Fillmyer",17466,641571
"Brad Thompson","STL",165,0.5362069,0.12290503,0.15517241,0.5362069,0.30862069,0.66428571,87.56363636,0.1210084,78.97080292,,,0.10042017,76.94372294,0.11428571,80.94921875,,,,,0.02333197,0.15517241,0.5362069,0.30862069,0.0726257,117.75265438137471,124.02476764163617,113.07090384480396,"Brad Thompson",4911,433581
"Byung-Hyun Kim","- - -",109.1,0.4030303,0.14179104,0.19090909,0.4030303,0.40606061,0.61861216,88.26710817,0.2732652,78.12531969,,,0.00053792,,0.10758472,78.92613636,,,,,0.06369107,0.19090909,0.4030303,0.40606061,0.08955224,132.8411514102144,130.67790137596103,113.08741553690152,"Byung-Hyun Kim",61,218294
"Nelson Figueroa","- - -",177,0.40394973,0.0921659,0.2064632,0.40394973,0.38958707,0.53526162,87.47589617,0.24699383,81.32847682,,,0.14657134,73.17225951,0.07117322,80.85116279,,,,,0.00932476,0.2064632,0.40394973,0.38958707,0.09677419,115.870515511729,111.28335068448372,113.13429271945029,"Nelson Figueroa",683,150153
"Deivi García","NYY",42.2,0.3129771,0.109375,0.19847328,0.3129771,0.48854962,0.55474453,92.03684211,0.11532847,82.25316456,,,0.15474453,75.47169811,0.17518248,81.175,,,,,,0.19847328,0.3129771,0.48854962,0.203125,121.18981226240432,96.21890702355495,113.15970341984573,"Deivi Garcia",20276,665620
"James McDonald","- - -",454,0.38262195,0.09306569,0.19969512,0.38262195,0.41768293,0.65404906,92.13839919,0.0896861,79.69359756,,,0.19242944,76.15983322,0.0638354,81.16701461,,,,,0.00966562,0.19969512,0.38262195,0.41768293,0.07664234,114.22684153469898,112.3276132432347,113.18065251109937,"James McDonald",5523,457428
"Ty Blach","- - -",303.1,0.46771037,0.12698413,0.22407045,0.46771037,0.30821918,0.59167185,89.841331,0.07375181,81.73595506,,,0.102341,76.44827586,0.23223534,79.95348837,,,,,0.00165734,0.22407045,0.46771037,0.30821918,0.07301587,122.1007741545433,113.0771080587757,113.18736593557965,"Ty Blach",14361,621389
"Andrew Albers","- - -",110.1,0.39119171,0.13380282,0.24093264,0.39119171,0.36787565,0.65561497,86.94453507,0.18663102,78.42120344,,,0.06898396,68.34108527,0.08877005,78.09638554,,,,,0.00106895,0.24093264,0.39119171,0.36787565,0.11971831,112.14427435864857,119.21444215603876,113.19715103804809,"Andrew Albers",7853,452027
"Jonathan Pettibone","PHI",109.1,0.49287749,0.10891089,0.21937322,0.49287749,0.28774929,0.56870229,90.78206365,0.05888768,83.83809524,0.18375136,86.51335312,,,0.18865867,83.26744186,,,,,0.00703844,0.21937322,0.49287749,0.28774929,0.07920792,119.25223471739143,112.40468393843287,113.21368361350844,"Jonathan Pettibone",7106,543643
"Tyler Wells","BAL",212.1,0.33940397,0.13398693,0.15397351,0.33940397,0.50662252,0.39389535,93.04501845,0.11860465,82.87745098,0.22965116,88.07848101,0.07325581,74.99206349,0.18459302,86.00629921,,,,,0.00058106,0.15397351,0.33940397,0.50662252,0.14052288,102.67210029405729,120.30604955194984,113.22719374792483,"Tyler Wells",20000,669330
"Tyler Alexander","DET",199,0.37054264,0.13108614,0.21550388,0.37054264,0.41395349,0.44225968,90.25405787,0.13764045,80.62811791,0.24625468,85.7338403,,,0.17384519,83.3016158,,,,,,0.21550388,0.37054264,0.41395349,0.08988764,113.15058203893203,115.57927820855082,113.23143457509018,"Tyler Alexander",17735,641302
"Casey Kelly","- - -",58.2,0.4952381,0.13846154,0.1952381,0.4952381,0.30952381,0.60736196,90.98988196,0.05316973,86.13461538,,,0.2392638,80.88034188,0.1002045,85.41237113,,,,,0.00407332,0.1952381,0.4952381,0.30952381,0.10769231,152.14455881659194,124.43521198419451,113.25623656664877,"Casey Kelly",9174,543391
"Jason Jennings","- - -",125.1,0.37995338,0.14835165,0.1958042,0.37995338,0.42424242,0.5955774,86.04279476,0.28894349,79.92007105,,,0.0009828,78,0.11449631,80.69124424,,,,,0.02533461,0.1958042,0.37995338,0.42424242,0.08791209,156.35728290064938,133.1222338483858,113.25789098474714,"Jason Jennings",434,407298
"José Suarez","LAA",268.2,0.40749698,0.15673981,0.20677146,0.40749698,0.38573156,0.45319465,92.39698965,0.10740819,82.01185771,0.00169815,88.625,0.16323498,77.63137255,0.27446402,82.257564,,,,,0.00339559,0.20677146,0.40749698,0.38573156,0.11912226,131.14781077063682,119.00075735012389,113.26621763560135,"Jose Suarez",19911,660761
"Caleb Ferguson","LAD",23,0.4375,0.18181818,0.21875,0.4375,0.34375,0.73130841,93.9201278,0.09579439,86.07317073,,,0.14719626,75.28571429,0.02570093,85.45454545,,,,,0.00465116,0.21875,0.4375,0.34375,0.09090909,128.21406226216934,128.1942384424478,113.26760731704981,"Caleb Ferguson",19349,657571
"Chad Kuhl","- - -",580.1,0.40198366,0.1336478,0.22695449,0.40198366,0.37106184,0.53081849,94.31339623,0.29987993,87.36448598,,,0.09315589,81.00107411,0.07614569,88.11038108,,,,,0.00360036,0.22695449,0.40198366,0.37106184,0.07232704,113.32891161815176,113.79404217314944,113.27898700472714,"Chad Kuhl",14975,641771
"Jackson Stephens","- - -",21.2,0.33846154,0.23076923,0.26153846,0.33846154,0.4,0.63239075,93.38617886,0.10539846,84.95121951,,,0.20308483,76.50632911,0.05912596,84.86956522,,,,,0.0025641,0.26153846,0.33846154,0.4,0.07692308,152.05149595659418,145.1445269523095,113.2966954095836,"Jackson Stephens",14420,623451
"Rafael Montero","NYM",155.1,0.43777778,0.12345679,0.20222222,0.43777778,0.36,0.59665038,93.04619883,0.22575017,83.19474498,,,,,0.17759944,87.4015748,,,,,0.006611,0.20222222,0.43777778,0.36,0.14197531,126.08943132791313,116.21242860591121,113.32291064651918,"Rafael Montero",12760,606160
"Dylan Covey","- - -",218,0.49447514,0.18894009,0.2058011,0.49447514,0.29972376,0.58153189,93.68640955,0.12836936,85.78125,0.08593541,90.84782609,0.07526021,80.07801418,,,0.12890312,84.90890269,,,0.00586823,0.2058011,0.49447514,0.29972376,0.04147465,159.91172224337205,126.35463958049881,113.33045076045127,"Dylan Covey",14825,592229
"Taylor Jungmann","MIL",144,0.46153846,0.10638298,0.19951923,0.46153846,0.33894231,0.67564356,91.48648649,,,,,0.26376238,75.78214826,0.06059406,84.23529412,,,,,0.00394477,0.19951923,0.46153846,0.33894231,0.07092199,112.33633101631368,107.40679014260198,113.45792239391447,"Taylor Jungmann",13119,543380
"David Purcey","TOR",113,0.31671554,0.09375,0.21407625,0.31671554,0.46920821,0.68857432,91.16304348,0.14762386,83.85159011,,,0.08291203,73.77631579,0.08088979,82.25165563,,,,,0.00752634,0.21407625,0.31671554,0.46920821,0.06875,132.04718173927628,109.30488491390214,113.50333470026328,"David Purcey",8360,453515
"Packy Naughton","- - -",24.1,0.49425287,0.22727273,0.25287356,0.49425287,0.25287356,0.58064516,90.91666667,0.12903226,81.82142857,,,0.02073733,74.77777778,0.26958525,82.22222222,,,,,,0.25287356,0.49425287,0.25287356,0.04545455,200.991743035025,140.09053179050727,113.56789052384624,"Packy Naughton",23292,676050
"Aaron Laffey","- - -",374.1,0.51100629,0.09574468,0.19339623,0.51100629,0.29559748,0.64530626,86.74294411,0.13498668,78.36601307,0.0822237,84.77708333,0.00915446,74.40816327,0.12832889,80.8442623,,,,,0.00988142,0.19339623,0.51100629,0.29559748,0.08776596,105.02024341631027,112.19058793438701,113.6237177306429,"Aaron Laffey",6248,444836
"Micah Owings","- - -",373,0.36770921,0.10821643,0.21048183,0.36770921,0.42180896,0.64298665,89.05701509,0.19136311,82.21507353,0.03856931,86.4826087,0.00082413,71.6,0.1262568,79.17241379,,,,,0.02474293,0.21048183,0.36770921,0.42180896,0.13026052,112.76857441793119,114.41639087809203,113.62551607558079,"Micah Owings",4253,452249
"Wes Obermueller","FLA",37.2,0.42063492,0.09090909,0.23015873,0.42063492,0.34920635,0.70186335,87.95517241,0.12111801,81.62,,,0.03571429,74.85714286,0.13043478,80.36231884,0.01086957,79.57142857,,,0.02398801,0.23015873,0.42063492,0.34920635,0.13636364,119.13576365462127,113.40410482494883,113.63531299327659,"Wes Obermueller",1637,425286
"Lenny DiNardo","- - -",125.1,0.56222222,0.13084112,0.2,0.56222222,0.23777778,0.71276102,83.76315789,0.00881671,78.92307692,0.01809745,83.76923077,0.1062645,71.56521739,0.15406032,76.19032258,,,,,0.01508227,0.2,0.56222222,0.23777778,0.06542056,136.91283928579264,123.27739630098826,113.68358299078623,"Lenny DiNardo",1894,430837
"Jason Simontacchi","WSN",70.2,0.34136546,0.11818182,0.21686747,0.34136546,0.44176707,0.60789715,88.16396396,,,,,0.20018365,74.82673267,0.19191919,81.17647059,,,,,0.02323503,0.21686747,0.34136546,0.44176707,0.08181818,149.38085448039163,128.06489643373337,113.72952709700365,"Jason Simontacchi",1181,421004
"Alex Colomé","TBR",103.2,0.4068323,0.09649123,0.23913043,0.4068323,0.35403727,0.57802064,93.99579832,0.21554341,87.05915493,,,0.0582878,78.25,0.14814815,85.68442623,,,,,0.00483384,0.23913043,0.4068323,0.35403727,0.12280702,91.36805766681091,111.60456974991706,113.76352028764516,"Alex Colome",6661,517008
"Woody Williams","HOU",186.2,0.39308176,0.11971831,0.16037736,0.39308176,0.44654088,0.59478203,86.50911458,0.0181638,81.30769231,0.09478203,83.46303502,0.1994716,74.06486486,0.09114927,80.08235294,,,0.00165125,70.5,0.02728732,0.16037736,0.39308176,0.44654088,0.12323944,115.61633645627947,122.69765400781924,113.80343470085586,"Woody Williams",1190,124315
"Alex Reyes","STL",33.2,0.42528736,0,0.14942529,0.42528736,0.42528736,0.61774744,95.76388889,0.09385666,84.05454545,,,0.07508532,77.88636364,0.21331058,87.37903226,,,,,0.00170358,0.14942529,0.42528736,0.42528736,0.16216216,45.88864854809332,70.84806579285159,113.85767258020603,"Alex Reyes",15015,621052
"Jake Woodford","STL",77.1,0.47104247,0.12195122,0.21235521,0.47104247,0.31660232,0.59849057,91.59773014,0.22415094,81.88888889,,,0.11773585,75.87179487,0.05962264,85.12658228,,,,,0.00075415,0.21235521,0.47104247,0.31660232,0.03658537,106.04644620510923,112.04914682279903,113.85866842129448,"Jake Woodford",18674,663765
"Marco Estrada","- - -",1110.2,0.31885397,0.11234568,0.18207024,0.31885397,0.49907579,0.53857438,89.20113949,,,0.05563403,86.31894014,0.12479626,77.69714286,0.28099533,77.52042802,,,,,0.00086853,0.18207024,0.31885397,0.49907579,0.15061728,104.76681281852377,109.07142249956391,113.89512162897907,"Marco Estrada",1118,462136
"Livan Hernandez","- - -",955,0.4099058,0.08892482,0.2142206,0.4099058,0.37587359,0.61423852,84.04636447,0.20609452,78.7808408,0.00006742,79,0.09660891,66,0.08299063,77.14261603,,,,,0.01572244,0.2142206,0.4099058,0.37587359,0.07113985,115.72510381612557,109.63342137711821,113.90718880705376,"Livan Hernandez",1116,115817
"Darrell Rasner","NYY",129.2,0.39735099,0.09714286,0.21633554,0.39735099,0.38631347,0.5503386,88.06156716,,,0.22799097,84.90794979,0.16343115,73.00303951,0.05823928,82.61206897,,,,,0.01112595,0.21633554,0.39735099,0.38631347,0.15428571,117.61955689995993,112.61815871722105,113.92124119437389,"Darrell Rasner",4770,434480
"Kyle Kendrick","- - -",1225,0.45318171,0.12437811,0.20638761,0.45318171,0.34043068,0.56015945,89.69304675,0.04830588,82.25793651,0.19049617,86.65105322,0.03550823,78.09939759,0.16547781,81.96415771,0.00005245,83,,,0.00625065,0.20638761,0.45318171,0.34043068,0.09239517,117.0647275702786,119.46794063337863,113.94610182709668,"Kyle Kendrick",6230,452718
"Eli Morgan","CLE",92.1,0.29044118,0.15,0.19485294,0.29044118,0.51470588,0.4996587,90.46174863,0.21228669,85.1607717,0.021843,86.8125,0.04027304,76.28813559,0.22593857,74.90936556,,,,,,0.19485294,0.29044118,0.51470588,0.09285714,127.20720794282127,122.83447275373318,113.96877633165457,"Eli Morgan",20203,669212
"Tyler Matzek","COL",139,0.48441247,0.08396947,0.20143885,0.48441247,0.31414868,0.51236584,92.58796718,0.30937937,83.55438066,,,0.05319645,79.61403509,0.12505833,88.64925373,,,,,0.00186306,0.20143885,0.48441247,0.31414868,0.07633588,92.53558370685687,101.56763513041548,113.98090419922463,"Tyler Matzek",10058,554431
"Jason Alexander","MIL",56,0.50802139,0.16666667,0.23529412,0.50802139,0.25668449,0.61436464,92.50359712,0.2320442,81.14761905,,,,,0.15359116,81.48920863,,,,,,0.23529412,0.50802139,0.25668449,0.0625,118.75059803033928,127.64965632402108,114.00326528478435,"Jason Alexander",19666,669920
"Tim Redding","- - -",362,0.3791019,0.10323887,0.19430052,0.3791019,0.42659758,0.62249537,90.275,0.18791042,83.69141755,,,0.11264523,76.43416928,0.07694898,82.2281106,,,,,0.02633301,0.19430052,0.3791019,0.42659758,0.08906883,110.18778981680823,116.58425932042475,114.1602796666781,"Tim Redding",573,400062
"Dereck Rodríguez","SFG",190.1,0.40994854,0.12857143,0.22984563,0.40994854,0.36020583,0.50624589,90.98505523,0.12721893,86.15064935,,,0.1817883,75.45931284,0.18474688,84.27678571,,,,,0.00262985,0.22984563,0.40994854,0.36020583,0.10952381,96.14209064995917,115.5742666337523,114.17531220356368,"Dereck Rodriguez",14509,605446
"John Gast","STL",12.1,0.53846154,0.08333333,0.15384615,0.53846154,0.30769231,0.63586957,87.00854701,,,,,0.08152174,72.46666667,0.2826087,78.42307692,,,,,,0.15384615,0.53846154,0.30769231,0,139.2976837985574,108.11318383901772,114.18272316142775,"John Gast",11133,518713
"Sam LeCure","CIN",54,0.45454545,0.15,0.18181818,0.45454545,0.36363636,0.62926293,88.68449198,0.15511551,78.56060606,,,0.10451045,72.61904762,0.11111111,81.30612245,,,,,0.02572347,0.18181818,0.45454545,0.36363636,0.11666667,120.48527952976231,130.6638642220289,114.18980817433399,"Sam LeCure",4664,459967
"Alfredo Simon","- - -",543,0.456621,0.13139932,0.20890411,0.456621,0.33447489,0.52065267,93.50405791,0.01277955,89.6146789,0.10269283,88.41,0.12517115,77.45454545,,,0.23870379,84.03502879,,,0.00646185,0.20890411,0.456621,0.33447489,0.10409556,119.77711232095122,119.8612892831089,114.20102413660501,"Alfredo Simon",2155,430580
"Conner Menez","SFG",14.2,0.38888889,0.26666667,0.19444444,0.38888889,0.41666667,0.57039711,91.10126582,0.20577617,83.64912281,,,0.09747292,79.81481481,0.12635379,82.85714286,,,,,,0.19444444,0.38888889,0.41666667,0.06666667,144.85471244842702,156.03745522285703,114.21731008123908,"Conner Menez",19199,669214
"Davis Martin","CHW",44.1,0.35460993,0.09433962,0.26950355,0.35460993,0.37588652,0.48293963,94.10326087,0.30446194,84.23275862,,,0.10498688,79.625,0.10761155,85.97560976,,,,,0.00524934,0.26950355,0.35460993,0.37588652,0.1509434,139.62952095957536,102.02642216840148,114.27401014593059,"Davis Martin",21448,663436
"P.J. Walters","- - -",121,0.4079602,0.1369863,0.22885572,0.4079602,0.36318408,0.51352681,88.71760155,0.01869159,76.91666667,0.0978849,87.0255102,0.24053123,75.60618557,0.12936547,78.69465649,,,,,0.00440744,0.22885572,0.4079602,0.36318408,0.06849315,137.23398818434518,127.0715129676598,114.28373397231258,"P.J. Walters",9557,502208
"Sean West","FLA",112.2,0.4027027,0.08609272,0.18918919,0.4027027,0.40810811,0.65872156,90.67153285,0.20693391,81.10404624,,,,,0.13434453,83.28761062,,,,,0.00912507,0.18918919,0.4027027,0.40810811,0.09271523,118.89818737195391,110.13958383535005,114.31283088524971,"Sean West",4393,476811
"Austin Voth","- - -",178.2,0.32319392,0.12033195,0.21863118,0.32319392,0.4581749,0.5189153,92.61612903,0.09775695,85.91780822,0.08269166,89.25910931,0.26113157,78.08205128,0.03649146,85.94495413,0.00301306,87.77777778,,,0.00535655,0.21863118,0.32319392,0.4581749,0.11618257,100.05514424092917,107.87213364142093,114.32681879551856,"Austin Voth",15047,608723
